"date","close"
2014-03-07,1.38576
2014-03-10,1.3875
2014-03-11,1.38756
2014-03-12,1.38588
2014-03-13,1.39042
2014-03-14,1.38669
2014-03-17,1.39058
2014-03-18,1.39231
2014-03-19,1.39306
2014-03-20,1.38272
2014-03-21,1.37786
2014-03-24,1.38015
2014-03-25,1.38376
2014-03-26,1.38255
2014-03-27,1.37825
2014-03-28,1.37408
2014-03-31,1.37611
2014-04-01,1.37718
2014-04-02,1.37927
2014-04-03,1.37646
2014-04-04,1.37182
2014-04-07,1.36987
2014-04-08,1.37413
2014-04-09,1.37957
2014-04-10,1.38542
2014-04-11,1.38881
2014-04-14,1.38545
2014-04-15,1.38209
2014-04-16,1.38131
2014-04-17,1.38145
2014-04-18,1.3815
2014-04-21,1.38157
2014-04-22,1.37938
2014-04-23,1.3805
2014-04-24,1.38158
2014-04-25,1.38306
2014-04-28,1.38431
2014-04-29,1.38513
2014-04-30,1.38117
2014-05-01,1.38675
2014-05-02,1.38669
2014-05-05,1.3882
2014-05-06,1.3876
2014-05-07,1.39292
2014-05-08,1.39111
2014-05-09,1.38387
2014-05-12,1.37555
2014-05-13,1.37573
2014-05-14,1.37013
2014-05-15,1.3713
2014-05-16,1.37107
2014-05-19,1.36949
2014-05-20,1.37089
2014-05-21,1.36994
2014-05-22,1.3686
2014-05-23,1.36559
2014-05-26,1.36192
2014-05-27,1.36455
2014-05-28,1.36353
2014-05-29,1.35915
2014-05-30,1.36036
2014-06-02,1.36351
2014-06-03,1.35972
2014-06-04,1.36278
2014-06-05,1.35989
2014-06-06,1.36621
2014-06-09,1.36433
2014-06-10,1.35919
2014-06-11,1.35458
2014-06-12,1.35331
2014-06-13,1.35524
2014-06-16,1.35382
2014-06-17,1.35726
2014-06-18,1.35465
2014-06-19,1.359
2014-06-20,1.36065
2014-06-23,1.35951
2014-06-24,1.3603
2014-06-25,1.36068
2014-06-26,1.36293
2014-06-27,1.36108
2014-06-30,1.3644
2014-07-01,1.36923
2014-07-02,1.36793
2014-07-03,1.36586
2014-07-04,1.36099
2014-07-07,1.35962
2014-07-08,1.36047
2014-07-09,1.36114
2014-07-10,1.36411
2014-07-11,1.36071
2014-07-14,1.36021
2014-07-15,1.36193
2014-07-16,1.35693
2014-07-17,1.35244
2014-07-18,1.35269
2014-07-21,1.35281
2014-07-22,1.35232
2014-07-23,1.34658
2014-07-24,1.34633
2014-07-25,1.34639
2014-07-28,1.34307
2014-07-29,1.34381
2014-07-30,1.34085
2014-07-31,1.33958
2014-08-01,1.33893
2014-08-04,1.34314
2014-08-05,1.34222
2014-08-06,1.33755
2014-08-07,1.33835
2014-08-08,1.33622
2014-08-11,1.34074
2014-08-12,1.33845
2014-08-13,1.33672
2014-08-14,1.33653
2014-08-15,1.33646
2014-08-18,1.33934
2014-08-19,1.33636
2014-08-20,1.33175
2014-08-21,1.3259
2014-08-22,1.32802
2014-08-25,1.32025
2014-08-26,1.31917
2014-08-27,1.31679
2014-08-28,1.31933
2014-08-29,1.31817
2014-09-01,1.31298
2014-09-02,1.31278
2014-09-03,1.31319
2014-09-04,1.315
2014-09-05,1.29406
2014-09-08,1.29573
2014-09-09,1.28941
2014-09-10,1.29433
2014-09-11,1.29152
2014-09-12,1.29252
2014-09-15,1.29682
2014-09-16,1.29388
2014-09-17,1.29593
2014-09-18,1.28599
2014-09-19,1.2924
2014-09-22,1.28311
2014-09-23,1.28473
2014-09-24,1.28469
2014-09-25,1.27801
2014-09-26,1.27499
2014-09-29,1.26817
2014-09-30,1.26859
2014-10-01,1.26294
2014-10-02,1.26181
2014-10-03,1.26692
2014-10-06,1.25121
2014-10-07,1.26533
2014-10-08,1.26686
2014-10-09,1.2737
2014-10-10,1.26912
2014-10-13,1.26287
2014-10-14,1.27563
2014-10-15,1.266
2014-10-16,1.28328
2014-10-17,1.28061
2014-10-20,1.27525
2014-10-21,1.28003
2014-10-22,1.27166
2014-10-23,1.26471
2014-10-24,1.26473
2014-10-27,1.26768
2014-10-28,1.26995
2014-10-29,1.27339
2014-10-30,1.26301
2014-10-31,1.26129
2014-11-03,1.25075
2014-11-04,1.24897
2014-11-05,1.25476
2014-11-06,1.24846
2014-11-07,1.2376
2014-11-10,1.24677
2014-11-11,1.24207
2014-11-12,1.24758
2014-11-13,1.24344
2014-11-14,1.24769
2014-11-17,1.25249
2014-11-18,1.24521
2014-11-19,1.25358
2014-11-20,1.25426
2014-11-21,1.25439
2014-11-24,1.23644
2014-11-25,1.24398
2014-11-26,1.24735
2014-11-27,1.25087
2014-11-28,1.2466
2014-12-01,1.24457
2014-12-02,1.24718
2014-12-03,1.23845
2014-12-04,1.23089
2014-12-05,1.2384
2014-12-08,1.22832
2014-12-09,1.23106
2014-12-10,1.23694
2014-12-11,1.24433
2014-12-12,1.23921
2014-12-15,1.2472
2014-12-16,1.24348
2014-12-17,1.25114
2014-12-18,1.23419
2014-12-19,1.22851
2014-12-22,1.22235
2014-12-23,1.22242
2014-12-24,1.21684
2014-12-25,1.22027
2014-12-26,1.22273
2014-12-29,1.21798
2014-12-30,1.21496
2014-12-31,1.21562
2015-01-01,1.20996
2015-01-02,1.20976
2015-01-05,1.19253
2015-01-06,1.19373
2015-01-07,1.18984
2015-01-08,1.18346
2015-01-09,1.17921
2015-01-12,1.18502
2015-01-13,1.1834
2015-01-14,1.17713
2015-01-15,1.17896
2015-01-16,1.16143
2015-01-19,1.15545
2015-01-20,1.1606
2015-01-21,1.15556
2015-01-22,1.15938
2015-01-23,1.1339
2015-01-26,1.11555
2015-01-27,1.12545
2015-01-28,1.13736
2015-01-29,1.12866
2015-01-30,1.13228
2015-02-02,1.13112
2015-02-03,1.13377
2015-02-04,1.14807
2015-02-05,1.13852
2015-02-06,1.14823
2015-02-09,1.12982
2015-02-10,1.13289
2015-02-11,1.13153
2015-02-12,1.12943
2015-02-13,1.14064
2015-02-16,1.13969
2015-02-17,1.13453
2015-02-18,1.14151
2015-02-19,1.13943
2015-02-20,1.13622
2015-02-23,1.13911
2015-02-24,1.13306
2015-02-25,1.13449
2015-02-26,1.13651
2015-02-27,1.11965
2015-03-02,1.11812
2015-03-03,1.11816
2015-03-04,1.11738
2015-03-05,1.10775
2015-03-06,1.10262
2015-03-09,1.08289
2015-03-10,1.08519
2015-03-11,1.06802
2015-03-12,1.05468
2015-03-13,1.06333
2015-03-16,1.04738
2015-03-17,1.05683
2015-03-18,1.05909
2015-03-19,1.08727
2015-03-20,1.06577
2015-03-23,1.08383
2015-03-24,1.0947
2015-03-25,1.09195
2015-03-26,1.09696
2015-03-27,1.08757
2015-03-30,1.08858
2015-03-31,1.08275
2015-04-01,1.07357
2015-04-02,1.07632
2015-04-03,1.0881
2015-04-06,1.09927
2015-04-07,1.09241
2015-04-08,1.08128
2015-04-09,1.078
2015-04-10,1.06578
2015-04-13,1.0589
2015-04-14,1.05704
2015-04-15,1.06512
2015-04-16,1.06837
2015-04-17,1.07634
2015-04-20,1.08186
2015-04-21,1.0743
2015-04-22,1.07341
2015-04-23,1.07204
2015-04-24,1.0823
2015-04-27,1.08627
2015-04-28,1.0891
2015-04-29,1.09777
2015-04-30,1.11281
2015-05-01,1.12198
2015-05-04,1.11929
2015-05-05,1.11457
2015-05-06,1.1185
2015-05-07,1.13472
2015-05-08,1.12628
2015-05-11,1.11999
2015-05-12,1.11551
2015-05-13,1.12134
2015-05-14,1.13527
2015-05-15,1.14108
2015-05-18,1.1448
2015-05-19,1.13128
2015-05-20,1.11493
2015-05-21,1.1094
2015-05-22,1.1115
2015-05-25,1.10052
2015-05-26,1.09767
2015-05-27,1.08746
2015-05-28,1.0903
2015-05-29,1.09532
2015-06-01,1.09831
2015-06-02,1.09242
2015-06-03,1.11505
2015-06-04,1.12709
2015-06-05,1.12322
2015-06-08,1.11006
2015-06-09,1.12912
2015-06-10,1.128
2015-06-11,1.13256
2015-06-12,1.12567
2015-06-15,1.12115
2015-06-16,1.12807
2015-06-17,1.12446
2015-06-18,1.13378
2015-06-19,1.13654
2015-06-22,1.1375
2015-06-23,1.13363
2015-06-24,1.11612
2015-06-25,1.12037
2015-06-26,1.12021
2015-06-29,1.10031
2015-06-30,1.1238
2015-07-01,1.11375
2015-07-02,1.10515
2015-07-03,1.10818
2015-07-06,1.09792
2015-07-07,1.10531
2015-07-08,1.10103
2015-07-09,1.10757
2015-07-10,1.10359
2015-07-13,1.10977
2015-07-14,1.10006
2015-07-15,1.10075
2015-07-16,1.09484
2015-07-17,1.08754
2015-07-20,1.08313
2015-07-21,1.08209
2015-07-22,1.09376
2015-07-23,1.0925
2015-07-24,1.09814
2015-07-27,1.09764
2015-07-28,1.10911
2015-07-29,1.10598
2015-07-30,1.09835
2015-07-31,1.0933
2015-08-03,1.09785
2015-08-04,1.09506
2015-08-05,1.08835
2015-08-06,1.09048
2015-08-07,1.09235
2015-08-10,1.09629
2015-08-11,1.10184
2015-08-12,1.10423
2015-08-13,1.11613
2015-08-14,1.11508
2015-08-17,1.11153
2015-08-18,1.10783
2015-08-19,1.10257
2015-08-20,1.11184
2015-08-21,1.12389
2015-08-24,1.13758
2015-08-25,1.1606
2015-08-26,1.15205
2015-08-27,1.1313
2015-08-28,1.12436
2015-08-31,1.11743
2015-09-01,1.12112
2015-09-02,1.13173
2015-09-03,1.12243
2015-09-04,1.11234
2015-09-07,1.11628
2015-09-08,1.11678
2015-09-09,1.12017
2015-09-10,1.12088
2015-09-11,1.12776
2015-09-14,1.1327
2015-09-15,1.13186
2015-09-16,1.12664
2015-09-17,1.12904
2015-09-18,1.14287
2015-09-21,1.12827
2015-09-22,1.11887
2015-09-23,1.11261
2015-09-24,1.11831
2015-09-25,1.12052
2015-09-28,1.1193
2015-09-29,1.12433
2015-09-30,1.12496
2015-10-01,1.11747
2015-10-02,1.11912
2015-10-05,1.12199
2015-10-06,1.11874
2015-10-07,1.12726
2015-10-08,1.12364
2015-10-09,1.12763
2015-10-12,1.13607
2015-10-13,1.13591
2015-10-14,1.13802
2015-10-15,1.14732
2015-10-16,1.13847
2015-10-19,1.13553
2015-10-20,1.13302
2015-10-21,1.13456
2015-10-22,1.13383
2015-10-23,1.11048
2015-10-26,1.10062
2015-10-27,1.10545
2015-10-28,1.10454
2015-10-29,1.09232
2015-10-30,1.0978
2015-11-02,1.10315
2015-11-03,1.1014
2015-11-04,1.09633
2015-11-05,1.08595
2015-11-06,1.08792
2015-11-09,1.07324
2015-11-10,1.0754
2015-11-11,1.07179
2015-11-12,1.07412
2015-11-13,1.08136
2015-11-16,1.07377
2015-11-17,1.06845
2015-11-18,1.06416
2015-11-19,1.06535
2015-11-20,1.07372
2015-11-23,1.06389
2015-11-24,1.06279
2015-11-25,1.06488
2015-11-26,1.06172
2015-11-27,1.06061
2015-11-30,1.05902
2015-12-01,1.05672
2015-12-02,1.06317
2015-12-03,1.06201
2015-12-04,1.09473
2015-12-07,1.08688
2015-12-08,1.08379
2015-12-09,1.08966
2015-12-10,1.1018
2015-12-11,1.09416
2015-12-14,1.09845
2015-12-15,1.09871
2015-12-16,1.0925
2015-12-17,1.09037
2015-12-18,1.08157
2015-12-21,1.08509
2015-12-22,1.09219
2015-12-23,1.09507
2015-12-24,1.0917
2015-12-25,1.09629
2015-12-28,1.09527
2015-12-29,1.09731
2015-12-30,1.09344
2015-12-31,1.09313
2016-01-01,1.08643
2016-01-04,1.08711
2016-01-05,1.08309
2016-01-06,1.07489
2016-01-07,1.07885
2016-01-08,1.09393
2016-01-11,1.09198
2016-01-12,1.0856
2016-01-13,1.08534
2016-01-14,1.08767
2016-01-15,1.08619
2016-01-18,1.09175
2016-01-19,1.08991
2016-01-20,1.0909
2016-01-21,1.08881
2016-01-22,1.08812
2016-01-25,1.07915
2016-01-26,1.08521
2016-01-27,1.08523
2016-01-28,1.08875
2016-01-29,1.09437
2016-02-01,1.08317
2016-02-02,1.08905
2016-02-03,1.09181
2016-02-04,1.11119
2016-02-05,1.12083
2016-02-08,1.11438
2016-02-09,1.11865
2016-02-10,1.12923
2016-02-11,1.12931
2016-02-12,1.13225
2016-02-15,1.1241
2016-02-16,1.11548
2016-02-17,1.11423
2016-02-18,1.11296
2016-02-19,1.10927
2016-02-22,1.1116
2016-02-23,1.10265
2016-02-24,1.10146
2016-02-25,1.10092
2016-02-26,1.10253
2016-02-29,1.09168
2016-03-01,1.08794
2016-03-02,1.08646
2016-03-03,1.08688
2016-03-04,1.09639
2016-03-07,1.0992
2016-03-08,1.10125
2016-03-09,1.10061
2016-03-10,1.10051
2016-03-11,1.1179
2016-03-14,1.11397
2016-03-15,1.11015
2016-03-16,1.1108
2016-03-17,1.12263
2016-03-18,1.13141
2016-03-21,1.12668
2016-03-22,1.12393
2016-03-23,1.1217
2016-03-24,1.11757
2016-03-25,1.11777
2016-03-28,1.11602
2016-03-29,1.11943
2016-03-30,1.12903
2016-03-31,1.1337
2016-04-01,1.13787
2016-04-04,1.13993
2016-04-05,1.13933
2016-04-06,1.13848
2016-04-07,1.13982
2016-04-08,1.13765
2016-04-11,1.141
2016-04-12,1.14076
2016-04-13,1.13831
2016-04-14,1.1276
2016-04-15,1.12637
2016-04-18,1.12999
2016-04-19,1.13114
2016-04-20,1.13587
2016-04-21,1.12967
2016-04-22,1.12863
2016-04-25,1.1218
2016-04-26,1.12641
2016-04-27,1.12995
2016-04-28,1.13205
2016-04-29,1.13521
2016-05-02,1.14607
2016-05-03,1.15306
2016-05-04,1.14966
2016-05-05,1.14848
2016-05-06,1.14035
2016-05-09,1.13972
2016-05-10,1.13807
2016-05-11,1.13706
2016-05-12,1.14253
2016-05-13,1.13737
2016-05-16,1.13109
2016-05-17,1.13199
2016-05-18,1.13147
2016-05-19,1.12168
2016-05-20,1.12017
2016-05-23,1.12106
2016-05-24,1.12183
2016-05-25,1.11417
2016-05-26,1.11551
2016-05-27,1.11941
2016-05-30,1.11138
2016-05-31,1.11376
2016-06-01,1.11303
2016-06-02,1.11882
2016-06-03,1.11493
2016-06-06,1.13556
2016-06-07,1.13545
2016-06-08,1.13577
2016-06-09,1.13942
2016-06-10,1.13153
2016-06-13,1.12489
2016-06-14,1.12917
2016-06-15,1.12045
2016-06-16,1.12598
2016-06-17,1.12254
2016-06-20,1.13321
2016-06-21,1.13128
2016-06-22,1.12452
2016-06-23,1.13102
2016-06-24,1.13948
2016-06-27,1.10169
2016-06-28,1.10203
2016-06-29,1.10656
2016-06-30,1.11222
2016-07-01,1.1103
2016-07-04,1.11324
2016-07-05,1.11533
2016-07-06,1.10723
2016-07-07,1.11002
2016-07-08,1.10612
2016-07-11,1.1049
2016-07-12,1.10564
2016-07-13,1.10608
2016-07-14,1.10886
2016-07-15,1.11187
2016-07-18,1.10498
2016-07-19,1.10752
2016-07-20,1.10189
2016-07-21,1.1013
2016-07-22,1.10254
2016-07-25,1.09734
2016-07-26,1.09927
2016-07-27,1.09848
2016-07-28,1.10698
2016-07-29,1.10789
2016-08-01,1.11716
2016-08-02,1.11609
2016-08-03,1.12227
2016-08-04,1.11498
2016-08-05,1.11274
2016-08-08,1.10846
2016-08-09,1.10845
2016-08-10,1.11126
2016-08-11,1.11811
2016-08-12,1.11364
2016-08-15,1.11685
2016-08-16,1.11825
2016-08-17,1.1277
2016-08-18,1.12883
2016-08-19,1.13504
2016-08-22,1.13142
2016-08-23,1.13207
2016-08-24,1.13053
2016-08-25,1.12654
2016-08-26,1.12819
2016-08-29,1.11827
2016-08-30,1.11884
2016-08-31,1.11424
2016-09-01,1.11569
2016-09-02,1.11976
2016-09-05,1.11561
2016-09-06,1.11464
2016-09-07,1.12545
2016-09-08,1.12391
2016-09-09,1.12597
2016-09-12,1.12318
2016-09-13,1.12349
2016-09-14,1.12173
2016-09-15,1.12487
2016-09-16,1.12434
2016-09-19,1.11533
2016-09-20,1.1174
2016-09-21,1.11514
2016-09-22,1.1193
2016-09-23,1.1208
2016-09-26,1.12244
2016-09-27,1.1253
2016-09-28,1.12161
2016-09-29,1.12152
2016-09-30,1.1221
2016-10-03,1.12335
2016-10-04,1.12114
2016-10-05,1.12024
2016-10-06,1.1205
2016-10-07,1.11501
2016-10-10,1.11884
2016-10-11,1.11367
2016-10-12,1.10528
2016-10-13,1.101
2016-10-14,1.10575
2016-10-17,1.09693
2016-10-18,1.09994
2016-10-19,1.09788
2016-10-20,1.09734
2016-10-21,1.09283
2016-10-24,1.08822
2016-10-25,1.08785
2016-10-26,1.08871
2016-10-27,1.09074
2016-10-28,1.08975
2016-10-31,1.09844
2016-11-01,1.09805
2016-11-02,1.10546
2016-11-03,1.1096
2016-11-04,1.11059
2016-11-07,1.10832
2016-11-08,1.10427
2016-11-09,1.10185
2016-11-10,1.09123
2016-11-11,1.0884
2016-11-14,1.08368
2016-11-15,1.07318
2016-11-16,1.07301
2016-11-17,1.06823
2016-11-18,1.06216
2016-11-21,1.05917
2016-11-22,1.06297
2016-11-23,1.06276
2016-11-24,1.05525
2016-11-25,1.05549
2016-11-28,1.06048
2016-11-29,1.06044
2016-11-30,1.06473
2016-12-01,1.05976
2016-12-02,1.06663
2016-12-05,1.05927
2016-12-06,1.07647
2016-12-07,1.07195
2016-12-08,1.07631
2016-12-09,1.0615
2016-12-12,1.05388
2016-12-13,1.06345
2016-12-14,1.06235
2016-12-15,1.05238
2016-12-16,1.04127
2016-12-19,1.0437
2016-12-20,1.03976
2016-12-21,1.03881
2016-12-22,1.04311
2016-12-23,1.04369
2016-12-26,1.04405
2016-12-27,1.04561
2016-12-28,1.04553
2016-12-29,1.04069
2016-12-30,1.04832
2017-01-02,1.05175
2017-01-03,1.04558
2017-01-04,1.04052
2017-01-05,1.04868
2017-01-06,1.06013
2017-01-09,1.05307
2017-01-10,1.0567
2017-01-11,1.05606
2017-01-12,1.05764
2017-01-13,1.06212
2017-01-16,1.06272
2017-01-17,1.05989
2017-01-18,1.07059
2017-01-19,1.06349
2017-01-20,1.06599
2017-01-23,1.06992
2017-01-24,1.07429
2017-01-25,1.07313
2017-01-26,1.07498
2017-01-27,1.0677
2017-01-30,1.07149
2017-01-31,1.06948
2017-02-01,1.07941
2017-02-02,1.07699
2017-02-03,1.0763
2017-02-06,1.07899
2017-02-07,1.07507
2017-02-08,1.0686
2017-02-09,1.06882
2017-02-10,1.06633
2017-02-13,1.06349
2017-02-14,1.05966
2017-02-15,1.05753
2017-02-16,1.06031
2017-02-17,1.06725
2017-02-20,1.06078
2017-02-21,1.06144
2017-02-22,1.0542
2017-02-23,1.05679
2017-02-24,1.0584
2017-02-27,1.05626
2017-02-28,1.05893
2017-03-01,1.05824
2017-03-02,1.05464
2017-03-03,1.05063
2017-03-06,1.06072
2017-03-07,1.05835
2017-03-08,1.05692
2017-03-09,1.05429
2017-03-10,1.05834
2017-03-13,1.06785
2017-03-14,1.0653
2017-03-15,1.06036
2017-03-16,1.07295
2017-03-17,1.07624
2017-03-20,1.07371
2017-03-21,1.07382
2017-03-22,1.08087
2017-03-23,1.07948
2017-03-24,1.07816
2017-03-27,1.08297
2017-03-28,1.08636
2017-03-29,1.08105
2017-03-30,1.07658
2017-03-31,1.06759
2017-04-03,1.06617
2017-04-04,1.06694
2017-04-05,1.0672
2017-04-06,1.06636
2017-04-07,1.06435
2017-04-10,1.0588
2017-04-11,1.05952
2017-04-12,1.06062
2017-04-13,1.06639
2017-04-14,1.06165
2017-04-17,1.06132
2017-04-18,1.06497
2017-04-19,1.07283
2017-04-20,1.07089
2017-04-21,1.07176
2017-04-24,1.09005
2017-04-25,1.08681
2017-04-26,1.09301
2017-04-27,1.0903
2017-04-28,1.08714
2017-05-01,1.08909
2017-05-02,1.08988
2017-05-03,1.09278
2017-05-04,1.08858
2017-05-05,1.09818
2017-05-08,1.10165
2017-05-09,1.09207
2017-05-10,1.0871
2017-05-11,1.08677
2017-05-12,1.08623
2017-05-15,1.09318
2017-05-16,1.09761
2017-05-17,1.10835
2017-05-18,1.11584
2017-05-19,1.11025
2017-05-22,1.11978
2017-05-23,1.12391
2017-05-24,1.11822
2017-05-25,1.12182
2017-05-26,1.12071
2017-05-29,1.11681
2017-05-30,1.1164
2017-05-31,1.11878
2017-06-01,1.12462
2017-06-02,1.12139
2017-06-05,1.12708
2017-06-06,1.12556
2017-06-07,1.12768
2017-06-08,1.12602
2017-06-09,1.12243
2017-06-12,1.12064
2017-06-13,1.12038
2017-06-14,1.12076
2017-06-15,1.12181
2017-06-16,1.11442
2017-06-19,1.12054
2017-06-20,1.11472
2017-06-21,1.11308
2017-06-22,1.11672
2017-06-23,1.11529
2017-06-26,1.1195
2017-06-27,1.1182
2017-06-28,1.13362
2017-06-29,1.13779
2017-06-30,1.14406
2017-07-03,1.1417
2017-07-04,1.13623
2017-07-05,1.13426
2017-07-06,1.13498
2017-07-07,1.14227
2017-07-10,1.13974
2017-07-11,1.13986
2017-07-12,1.14655
2017-07-13,1.14129
2017-07-14,1.13983
2017-07-17,1.14674
2017-07-18,1.14765
2017-07-19,1.15541
2017-07-20,1.1514
2017-07-21,1.16307
2017-07-24,1.16634
2017-07-25,1.16412
2017-07-26,1.16477
2017-07-27,1.17338
2017-07-28,1.16769
2017-07-31,1.17534
2017-08-01,1.18409
2017-08-02,1.18009
2017-08-03,1.18556
2017-08-04,1.18714
2017-08-07,1.17732
2017-08-08,1.17924
2017-08-09,1.17521
2017-08-10,1.17571
2017-08-11,1.17718
2017-08-14,1.18219
2017-08-15,1.17795
2017-08-16,1.17342
2017-08-17,1.17666
2017-08-18,1.17182
2017-08-21,1.17609
2017-08-22,1.18154
2017-08-23,1.17605
2017-08-24,1.18087
2017-08-25,1.17995
2017-08-28,1.19442
2017-08-29,1.19781
2017-08-30,1.19716
2017-08-31,1.18836
2017-09-01,1.19074
2017-09-04,1.18796
2017-09-05,1.18965
2017-09-06,1.19145
2017-09-07,1.19173
2017-09-08,1.20236
2017-09-11,1.20185
2017-09-12,1.19528
2017-09-13,1.19664
2017-09-14,1.1884
2017-09-15,1.19167
2017-09-18,1.19247
2017-09-19,1.19525
2017-09-20,1.19934
2017-09-21,1.18943
2017-09-22,1.194
2017-09-25,1.18998
2017-09-26,1.18466
2017-09-27,1.17911
2017-09-28,1.17484
2017-09-29,1.17859
2017-10-02,1.17955
2017-10-03,1.17345
2017-10-04,1.17433
2017-10-05,1.17608
2017-10-06,1.17113
2017-10-09,1.17366
2017-10-10,1.17403
2017-10-11,1.18093
2017-10-12,1.18609
2017-10-13,1.18282
2017-10-16,1.18111
2017-10-17,1.17971
2017-10-18,1.17665
2017-10-19,1.1788
2017-10-20,1.18487
2017-10-23,1.17658
2017-10-24,1.17488
2017-10-25,1.17615
2017-10-26,1.18133
2017-10-27,1.16544
2017-10-30,1.16064
2017-10-31,1.16498
2017-11-01,1.16449
2017-11-02,1.16189
2017-11-03,1.16575
2017-11-06,1.16122
2017-11-07,1.16102
2017-11-08,1.15901
2017-11-09,1.15981
2017-11-10,1.16412
2017-11-13,1.16566
2017-11-14,1.16668
2017-11-15,1.1795
2017-11-16,1.17919
2017-11-17,1.17687
2017-11-20,1.1786
2017-11-21,1.17305
2017-11-22,1.17351
2017-11-23,1.18234
2017-11-24,1.18495
2017-11-27,1.19291
2017-11-28,1.18998
2017-11-29,1.18435
2017-11-30,1.1854
2017-12-01,1.19035
2017-12-04,1.18632
2017-12-05,1.18583
2017-12-06,1.18243
2017-12-07,1.17947
2017-12-08,1.17743
2017-12-11,1.17659
2017-12-12,1.17727
2017-12-13,1.1746
2017-12-14,1.18239
2017-12-15,1.17865
2017-12-18,1.17438
2017-12-19,1.17803
2017-12-20,1.18419
2017-12-21,1.18764
2017-12-22,1.18743
2017-12-25,1.18607
2017-12-26,1.18755
2017-12-27,1.18628
2017-12-28,1.18943
2017-12-29,1.1942
2018-01-01,1.19985
2018-01-02,1.19985
2018-01-03,1.20617
2018-01-04,1.20111
2018-01-05,1.20681
2018-01-08,1.20277
2018-01-09,1.19673
2018-01-10,1.19388
2018-01-11,1.19582
2018-01-12,1.20325
2018-01-15,1.21972
2018-01-16,1.22691
2018-01-17,1.22649
2018-01-18,1.2207
2018-01-19,1.22378
2018-01-22,1.2265
2018-01-23,1.22593
2018-01-24,1.22957
2018-01-25,1.24005
2018-01-26,1.2419
2018-01-29,1.24234
2018-01-30,1.23814
2018-01-31,1.23945
2018-02-01,1.24123
2018-02-02,1.25161
2018-02-05,1.24319
2018-02-06,1.23864
2018-02-07,1.23715
2018-02-08,1.22625
2018-02-09,1.22452
2018-02-12,1.22435
2018-02-13,1.22905
2018-02-14,1.23579
2018-02-15,1.24573
2018-02-16,1.24997
2018-02-19,1.24018
2018-02-20,1.2406
2018-02-21,1.23361
2018-02-22,1.22945
2018-02-23,1.2327
2018-02-26,1.22927
2018-02-27,1.23136
2018-02-28,1.22315
2018-03-01,1.22009
2018-03-02,1.22655
2018-03-05,1.23324
2018-03-06,1.23336
2018-03-07,1.24034
2018-03-08,1.2413
2018-03-09,1.23111
2018-03-12,1.23122
2018-03-13,1.2335
2018-03-14,1.23901
2018-03-15,1.23678
2018-03-16,1.23059
2018-03-19,1.22863
2018-03-20,1.2335
2018-03-21,1.22412
2018-03-22,1.23424
2018-03-23,1.23025
2018-03-26,1.23493
2018-03-27,1.24483
2018-03-28,1.24023
2018-03-29,1.23059
2018-03-30,1.22996
2018-04-02,1.23172
2018-04-03,1.23039
2018-04-04,1.22697
2018-04-05,1.22795
2018-04-06,1.2237
2018-04-09,1.22808
2018-04-10,1.23186
2018-04-11,1.23525
2018-04-12,1.23648
2018-04-13,1.23274
2018-04-16,1.23248
2018-04-17,1.23791
2018-04-18,1.23713
2018-04-19,1.23763
2018-04-20,1.23442
2018-04-23,1.22768
2018-04-24,1.22075
2018-04-25,1.22325
2018-04-26,1.2162
2018-04-27,1.21038
2018-04-30,1.21245
2018-05-01,1.2076
2018-05-02,1.1993
2018-05-03,1.19505
2018-05-04,1.1988
2018-05-07,1.19582
2018-05-08,1.19237
2018-05-09,1.18622
2018-05-10,1.18469
2018-05-11,1.19141
2018-05-14,1.19395
2018-05-15,1.19238
2018-05-16,1.18401
2018-05-17,1.1807
2018-05-18,1.17942
2018-05-21,1.17708
2018-05-22,1.17882
2018-05-23,1.17789
2018-05-24,1.16985
2018-05-25,1.17213
2018-05-28,1.16817
2018-05-29,1.16239
2018-05-30,1.15363
2018-05-31,1.1665
2018-06-01,1.16901
2018-06-04,1.16584
2018-06-05,1.1695
2018-06-06,1.17126
2018-06-07,1.17748
2018-06-08,1.17999
2018-06-11,1.17738
2018-06-12,1.17836
2018-06-13,1.17448
2018-06-14,1.17873
2018-06-15,1.1568
2018-06-18,1.15866
2018-06-19,1.16222
2018-06-20,1.15883
2018-06-21,1.15744
2018-06-22,1.16025
2018-06-25,1.16648
2018-06-26,1.17006
2018-06-27,1.16452
2018-06-28,1.15569
2018-06-29,1.15688
2018-07-02,1.16849
2018-07-03,1.16382
2018-07-04,1.16572
2018-07-05,1.16561
2018-07-06,1.16882
2018-07-09,1.17387
2018-07-10,1.17532
2018-07-11,1.17351
2018-07-12,1.16732
2018-07-13,1.16702
2018-07-16,1.1685
2018-07-17,1.17108
2018-07-18,1.16601
2018-07-19,1.16404
2018-07-20,1.16428
2018-07-23,1.17279
2018-07-24,1.16911
2018-07-25,1.16824
2018-07-26,1.17306
2018-07-27,1.16418
2018-07-30,1.16536
2018-07-31,1.17046
2018-08-01,1.16919
2018-08-02,1.16591
2018-08-03,1.15841
2018-08-06,1.15671
2018-08-07,1.15523
2018-08-08,1.15979
2018-08-09,1.16118
2018-08-10,1.15296
2018-08-13,1.13776
2018-08-14,1.14106
2018-08-15,1.13432
2018-08-16,1.13461
2018-08-17,1.13749
2018-08-20,1.14379
2018-08-21,1.14801
2018-08-22,1.15683
2018-08-23,1.15954
2018-08-24,1.15375
